age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Married,marital_status_Single,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Tourist,visa_type_Work
0.6356949252820417,4,0.913237757973517,1.2989523920877029,-0.8057571794737152,-0.4922252340531219,-0.870954792713634,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
-0.1650376582342338,3,-0.14389855933133533,-1.5582649791343999,1.119808549390292,-0.4922252340531219,0.8911603800277349,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1.1695166476262253,1,-0.7258084587651991,-0.5559724084689784,-0.9028248771879478,-1.6453633325711452,0.8911603800277349,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-1.0992256723365552,1,-1.0361604051299265,-0.19573229333629996,-0.28796316292202806,1.4845829348349182,-0.28358306846651105,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1.1027889323332025,1,-0.11480306435964215,1.7318641150001426,1.4230901624260668,-0.9864272762751319,0.8911603800277349,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.9657702417505093,3,-0.8421904386519719,-1.6971325068719638,-1.1285191419149183,0.001976808168888115,-1.4583265169607569,0,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.49867623469934863,4,1.417559670816199,-0.993920777465164,-0.651830772393819,0.6609128644649015,1.4785321042748578,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
1.703338369970409,1,0.4380113401025284,-0.2396230663517994,0.31977802651609516,0.8256468785389048,-0.28358306846651105,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.3652208041133027,2,-0.5512354889350399,0.023481731451495052,-1.287614522573511,1.4845829348349182,-0.28358306846651105,1,0,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
-1.2326811029226012,2,-0.16329555597913079,-0.5746799510657487,1.5502398798448913,0.9903808926129082,-1.4583265169607569,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0.5022394946959958,1,1.1266047210992671,1.2030162762068297,-0.8175016500538831,0.49617885039089815,-0.28358306846651105,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1.3029720782122713,3,-1.5404823179726082,1.3234161016373254,0.7045676719016585,-0.4922252340531219,-0.28358306846651105,1,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.49867623469934863,2,1.0781122294797785,1.2828830926776564,0.7417174718056928,0.001976808168888115,1.4785321042748578,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.3020563488169269,4,-0.15359705765523307,0.5777526409532393,0.23041104454155356,0.3314448363168948,0.8911603800277349,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.3652208041133027,3,0.7095692931716647,0.4904507755016448,1.5516464032676658,-1.3158953044231385,1.4785321042748578,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.4364275087983172,3,-1.3756078464663468,0.08416132474614728,-0.2960330910601974,-1.3158953044231385,0.8911603800277349,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.1027889323332025,3,0.33132785853965335,1.5531830991720164,-1.2919395820985429,0.6609128644649015,0.3037886557806119,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.5698829393843632,3,1.7182131188570287,-1.172361953003588,-0.7811430195751595,-0.16275720590511522,-0.870954792713634,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.1659533876295782,4,1.6212281356180513,-1.4995041081573652,-0.5101587006348467,1.4845829348349182,0.8911603800277349,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0.7691503558680877,1,1.417559670816199,0.5928625792044768,1.6389563447363995,0.9903808926129082,-1.4583265169607569,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.1695166476262253,2,1.7182131188570287,-1.5575454582652934,-0.6823874937535974,-0.6569592481271253,-0.28358306846651105,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.7691503558680877,1,-1.1331453883689036,-1.0126283200619344,-0.8931550286563723,-0.6569592481271253,-1.4583265169607569,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1.1027889323332025,3,0.1761518853572897,1.0053878774922311,0.3610770705173146,-0.32749121997911856,0.3037886557806119,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-0.23176537352725676,2,0.35072485518744884,-1.7086448407776686,1.0915725916780916,-0.6569592481271253,0.8911603800277349,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-0.23176537352725676,2,-0.5512354889350399,1.6834163764803016,-1.2659892249483513,-0.32749121997911856,1.4785321042748578,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.49867623469934863,3,0.3992173468069375,0.9432692424593658,1.7309078135002895,-0.32749121997911856,-0.28358306846651105,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.9657702417505093,3,1.2138912060143467,1.168239434200013,-1.0547294068476054,-0.9864272762751319,-0.28358306846651105,0,0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
1.0360612170401795,2,1.5824341423224604,1.5174468960063912,1.1149736251245042,-1.3158953044231385,-0.870954792713634,0,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.5654039499923715,2,0.6707752998760739,-1.1335078260718343,-0.9224282973928688,1.3198489207609148,1.4785321042748578,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.3020563488169269,1,1.2332882026621421,1.3608311868308658,-0.4955132754952061,-1.3158953044231385,-0.870954792713634,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0.6356949252820417,4,1.2526851993099375,-0.36505953786604095,-1.3423282837194432,-0.9864272762751319,-1.4583265169607569,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1.1695166476262253,1,-0.9003814285953582,1.3747419236335925,-0.6020574247703826,0.3314448363168948,-0.870954792713634,0,0,1,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
-1.1659533876295782,2,1.5048461557312784,1.5764476072731282,0.1683657800544087,-0.8216932622011286,-0.870954792713634,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.09830994294121084,4,-0.8033964453563809,-1.192028856759167,0.7588243129351889,1.6493169489089214,-0.28358306846651105,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.23176537352725676,3,1.5824341423224604,-1.1980248640017215,-1.4412420434260675,0.9903808926129082,-1.4583265169607569,0,0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
-1.366136533508647,1,-0.6967129637935059,1.6570339446130615,-0.27351113475301897,0.001976808168888115,1.4785321042748578,1,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.5689672099890187,2,1.0102227412124944,0.8468534459990883,-0.25818002944477575,-0.9864272762751319,-1.4583265169607569,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1.1695166476262253,3,-1.2010348766361878,-0.6845268037493484,0.07894605345151301,1.4845829348349182,-0.870954792713634,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.1659533876295782,3,-1.3174168565229605,-1.2033013503751695,0.5643197051082454,-0.9864272762751319,-1.4583265169607569,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.168600918230881,2,-1.3853063447902445,-1.1927483776282735,-0.8274352217272288,-1.3158953044231385,-1.4583265169607569,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.1650376582342338,2,1.6891176238853354,0.5588052580667668,0.1608760428281339,-0.9864272762751319,0.8911603800277349,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
0.9693335017471565,4,1.3205746875772217,-0.8512158050923653,-0.22171590970934404,-1.6453633325711452,0.8911603800277349,1,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
-1.0992256723365552,1,1.2332882026621421,0.6230824557069519,-0.2148942711088872,0.001976808168888115,0.8911603800277349,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1.703338369970409,1,-1.3465123514946538,1.318859136132984,0.4672695889367975,-1.1511612903491353,-0.28358306846651105,1,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1.1695166476262253,4,0.4477098384264261,0.058978094327418094,-0.50138551078529,1.3198489207609148,0.3037886557806119,0,0,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0.7691503558680877,1,0.486503831722017,-0.4338937010105674,-0.17118655574616626,-0.16275720590511522,1.4785321042748578,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.3652208041133027,2,-0.2699790375420058,0.17745919744029637,-1.1962959893498697,0.001976808168888115,1.4785321042748578,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1.2362443629192483,1,-1.61807030456379,1.6611112295379986,-1.1903710094314315,0.8256468785389048,0.8911603800277349,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.43194851940632567,4,0.1761518853572897,-1.6805835268825131,1.254465585578176,1.4845829348349182,0.3037886557806119,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0.7691503558680877,4,0.6416798049043807,1.259858424866247,1.0508889016743361,1.3198489207609148,-1.4583265169607569,1,1,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.6321316652853946,4,0.166453387033392,1.0382459971814302,-0.14613285727799358,1.1551149066869115,0.8911603800277349,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.3696997935052944,3,-1.6859597928310741,-0.4825812798201105,-0.34589434639755723,0.16671082224289147,-1.4583265169607569,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-0.1650376582342338,4,-0.7743009503846877,0.5729558351591957,-0.05347812680271629,0.6609128644649015,0.3037886557806119,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-1.299408818215624,1,-0.5803309839067331,-0.7082709924298645,-1.4905934340226716,-0.16275720590511522,-0.870954792713634,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.1695166476262253,2,-1.6762612945071764,-1.4604101409359094,1.1094706022328986,-1.3158953044231385,-0.28358306846651105,1,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.633047394680739,2,0.6028858116087897,1.126027543212429,-0.20299156664365708,1.4845829348349182,0.3037886557806119,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1.4364275087983172,4,1.630926633941949,1.3375666787297542,1.2630277969143164,-0.4922252340531219,-0.28358306846651105,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.6321316652853946,1,-0.3378685258092899,1.0526364145635612,-1.4983117313051473,-1.480629318497142,-1.4583265169607569,1,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.0360612170401795,1,-0.5512354889350399,-1.3025952303118733,-1.585779906658943,1.4845829348349182,0.8911603800277349,0,0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1.2362443629192483,4,0.593187313284892,-0.1825410774026799,-0.11394105243923973,-0.9864272762751319,-0.28358306846651105,0,0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0.36878406410994985,1,0.9423332529452103,0.2863466889650873,1.322699553125529,0.9903808926129082,-0.870954792713634,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.6356949252820417,3,0.2828353669201647,-0.963700900962689,-1.548296057442,0.6609128644649015,-1.4583265169607569,1,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
-1.299408818215624,1,0.486503831722017,-1.663315026023956,0.5189944878093337,-0.8216932622011286,0.8911603800277349,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1.2362443629192483,4,-1.1622408833405968,1.563016551049806,1.3959266788237321,0.16671082224289147,0.3037886557806119,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
0.9026057864541336,1,1.2817806942816308,0.519471450555609,-1.1911270157711729,0.49617885039089815,-1.4583265169607569,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1.5698829393843632,2,-0.0663105727401535,0.8967402262571423,-0.6770251232042692,-0.16275720590511522,-0.870954792713634,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.1650376582342338,2,0.4089158451308352,-0.5075246699491375,1.526328981657723,0.8256468785389048,1.4785321042748578,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.09830994294121084,4,-0.6385219738501196,0.9823632096808216,-1.1952059336972194,-1.1511612903491353,-0.870954792713634,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
-0.09830994294121084,3,0.166453387033392,-1.005672951660571,-0.730543339440843,-0.16275720590511522,1.4785321042748578,1,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0.5022394946959958,3,-0.6579189704979149,-0.4434873125986547,-1.7088507061517213,1.1551149066869115,0.8911603800277349,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.6988593805784175,4,0.3604233535113466,-1.0414091548261961,1.0958624881175543,0.9903808926129082,0.3037886557806119,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.43194851940632567,2,-1.0846528967494151,1.3414041233649892,-0.30394478531330454,-1.3158953044231385,-0.870954792713634,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-1.5663196793877159,2,0.1761518853572897,0.10838519400606773,-1.468686831712957,1.6493169489089214,0.3037886557806119,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.23176537352725676,3,-1.7344522844505628,0.5388985140214857,0.8658255823227672,-0.9864272762751319,-1.4583265169607569,1,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0.9026057864541336,1,-1.0943513950733128,1.580045211618661,0.678388754695266,-0.8216932622011286,0.3037886557806119,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0.10187320293785804,2,1.0296197378602898,-1.3033147511809797,-0.9441415027319519,0.6609128644649015,-0.28358306846651105,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
-0.8990425264574864,2,1.1460017177470625,0.11773896530445285,-0.48593133467755406,0.49617885039089815,0.3037886557806119,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.3020563488169269,1,-0.22148654592251715,-0.34323407150314234,1.421244100433675,-1.480629318497142,-0.870954792713634,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.6321316652853946,2,-0.16329555597913079,0.8809107671367983,-1.0241902670306118,-1.6453633325711452,0.3037886557806119,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.633047394680739,2,1.0781122294797785,-0.5689237841128962,1.4390893663601279,-0.8216932622011286,0.3037886557806119,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-0.8990425264574864,1,-1.40470334143804,0.03691278767481728,1.086509107356103,-0.8216932622011286,-0.28358306846651105,1,0,1,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
-0.9657702417505093,4,0.9617302495930057,1.706201204002009,1.6470438544173536,0.6609128644649015,-0.28358306846651105,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.43286424880167,2,1.660022128913642,1.5188859377446042,-0.3691371459589076,-0.9864272762751319,0.8911603800277349,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
0.8358780711611106,2,0.8744437646779262,-0.3504292801942078,-1.0148193047263758,-0.32749121997911856,1.4785321042748578,1,0,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0.7691503558680877,3,-0.8033964453563809,-1.0378115504806635,0.5282775423996461,-1.1511612903491353,1.4785321042748578,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0.03514548764483507,2,0.3216293602157556,-0.9828881241388636,0.8854114209849037,0.9903808926129082,1.4785321042748578,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.5654039499923715,2,0.23434287530067607,1.3066272813581725,-0.14071774210031132,0.49617885039089815,-0.28358306846651105,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.2326811029226012,1,1.5339416507029717,0.18609344786957494,-0.6061715057819983,1.4845829348349182,0.8911603800277349,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0.10187320293785804,4,-1.2398288699317788,0.7365269127360843,-1.556823105692571,0.16671082224289147,-0.28358306846651105,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1.5031552240913402,1,-1.1913363783122901,-0.6010623829329887,-1.4964832508555401,-0.6569592481271253,-0.28358306846651105,1,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1.5031552240913402,4,-1.61807030456379,-0.2230740863623488,1.2424222287706683,-0.4922252340531219,0.3037886557806119,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.7655870958714405,3,0.7774587814389489,0.5506506882168927,-0.7782772281012562,-0.4922252340531219,1.4785321042748578,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.49867623469934863,3,1.0393182361841875,-0.3924013308920898,-0.9642547876776287,0.6609128644649015,-1.4583265169607569,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.6366106546773862,4,-0.14389855933133533,-1.6532417338564642,-0.9401856556053982,1.1551149066869115,1.4785321042748578,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0.4355117794029728,4,1.310876189253324,-0.29022936747895994,-0.9196328320901043,1.1551149066869115,-0.28358306846651105,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1.6366106546773862,2,-1.61807030456379,0.7775396022751575,-0.9183493794668225,-0.32749121997911856,-0.870954792713634,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.3020563488169269,4,0.059769905470516964,-1.408604638360238,0.0882466895846101,0.16671082224289147,-0.870954792713634,1,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.0992256723365552,1,0.38951884848303975,-0.9358794273572358,-1.4175597052951001,-0.6569592481271253,-0.870954792713634,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
-1.499591964094693,3,1.0684137311558808,-0.06142173110307763,0.3443218602435121,-0.32749121997911856,-0.870954792713634,0,0,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-1.5663196793877159,2,-0.6191249772023241,0.8775530030809677,-0.42785949885974744,-0.8216932622011286,0.8911603800277349,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1.5031552240913402,2,1.3981626741684035,0.7463603646138738,-1.1590758632746965,-0.16275720590511522,0.3037886557806119,0,0,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
-0.7655870958714405,4,0.990825744564699,-1.0152665632486584,0.8442002846976077,-1.1511612903491353,-0.28358306846651105,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1.5698829393843632,3,1.0393182361841875,1.0617503455722441,1.5365086949300542,-1.6453633325711452,0.3037886557806119,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.7691503558680877,3,1.553338647350767,0.49932486622062555,0.5110652120134418,-0.9864272762751319,1.4785321042748578,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-1.299408818215624,2,1.0005242428885965,0.745401003455065,0.4669531211666732,1.4845829348349182,-0.870954792713634,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.3696997935052944,2,-1.4822913280292218,-0.04439307053422266,-0.3557048472714101,0.001976808168888115,-0.870954792713634,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.3696997935052944,4,-1.2301303716078809,0.960537743317923,1.5502222983021066,0.49617885039089815,0.3037886557806119,1,0,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.8323148111644634,4,-0.8615874352997672,1.6455216107073567,0.06335122500149955,-0.6569592481271253,1.4785321042748578,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5654039499923715,3,-0.7452054554129945,0.6528226516300225,-0.5233448577233586,0.49617885039089815,-0.28358306846651105,0,0,1,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1.0360612170401795,3,0.09856389876610788,-0.2242732878108597,-1.357905530626672,-1.480629318497142,0.8911603800277349,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.633047394680739,1,-0.9876679135104377,-1.035892828163046,1.1657491206866675,-1.480629318497142,-1.4583265169607569,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
-1.43286424880167,3,0.33132785853965335,-0.18278091769238208,-1.3918554897438942,-0.4922252340531219,0.3037886557806119,0,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.633047394680739,4,0.6222828082565852,1.6045089211682835,1.6257877691906724,-0.9864272762751319,-1.4583265169607569,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.0324979570435322,4,0.46710683507422157,1.2845619747055719,-0.3926612502048129,-1.6453633325711452,-0.870954792713634,1,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.6356949252820417,3,0.8938407613257217,-1.2018623086369564,-1.2144049784180926,0.3314448363168948,-0.870954792713634,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.168600918230881,3,1.0199212395363921,-0.3542667248294427,0.3955017312897231,0.49617885039089815,1.4785321042748578,0,0,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1.5031552240913402,1,-1.5792763112681991,-0.8006095039652048,-1.302470926226568,-0.6569592481271253,-0.870954792713634,1,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.4355117794029728,2,-1.61807030456379,0.7535555733049393,-1.0833345769582838,-1.3158953044231385,-0.870954792713634,0,0,0,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
-0.8323148111644634,4,0.0694684037944147,1.1238689806051094,-1.5203589859571391,-0.4922252340531219,1.4785321042748578,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.0992256723365552,1,-0.21178804759861944,0.22326869277341327,-0.25886570961337835,1.6493169489089214,1.4785321042748578,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2326811029226012,4,1.1944942093665512,-1.454653973983057,-0.21677549618684824,-1.3158953044231385,0.8911603800277349,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
